1 1:-48.651321 2:8 3:0  4:0.363238 5:2.917114 6:0.050297 7:8.000000
1 1:-62.680351 2:8 3:0  4:0.363238 5:2.726288 6:0.052273 7:8.000000
1 1:-47.934769 2:8 3:0  4:0.363238 5:2.987236 6:0.051983 7:8.000000
1 1:-48.408096 2:8 3:0  4:0.363238 5:3.198097 6:0.051677 7:8.000000
1 1:-55.622368 2:8 3:0  4:0.363238 5:6.832815 6:0.135752 7:8.000000
1 1:-65.374321 2:8 3:0  4:0.363238 5:2.930243 6:0.054192 7:8.000000
1 1:-61.305313 2:8 3:0  4:0.363238 5:2.939869 6:0.050574 7:8.000000
1 1:-48.480202 2:5 3:0  4:0.257993 5:2.888171 6:0.047824 7:5.000000
1 1:-60.118767 2:5 3:0  4:0.257993 5:8.365246 6:0.141584 7:5.000000
1 1:-44.987785 2:1 3:1  4:0.182721 5:3.475060 6:0.055991 7:3.000000
1 1:-49.397652 2:2 3:1  4:0.181227 5:3.686954 6:0.055238 7:3.000000
1 1:-55.769554 2:5 3:0  4:0.257993 5:2.985831 6:0.050926 7:5.000000
1 1:-53.410370 2:5 3:0  4:0.257993 5:2.781591 6:0.053302 7:5.000000
1 1:-62.637550 2:5 3:0  4:0.257993 5:7.213387 6:0.137119 7:5.000000
1 1:-66.369576 2:2 3:1  4:0.181227 5:7.200331 6:0.191069 7:3.000000
1 1:-51.197556 2:1 3:2  4:0.333340 5:2.638722 6:0.045557 7:5.000000
1 1:-40.542873 2:5 3:0  4:0.310425 5:2.958365 6:0.055811 7:5.000000
1 1:-35.212124 2:3 3:0  4:0.231932 5:8.007285 6:0.133689 7:3.000000
1 1:-41.413242 2:5 3:0  4:0.310425 5:3.214502 6:0.052034 7:5.000000
1 1:-38.554398 2:5 3:0  4:0.310425 5:6.750091 6:0.132224 7:5.000000
1 1:-36.677795 2:5 3:0  4:0.310425 5:7.664677 6:0.142048 7:5.000000
1 1:-36.036442 2:3 3:0  4:0.231932 5:7.035545 6:0.132961 7:3.000000
1 1:-50.530220 2:5 3:0  4:0.310425 5:6.975801 6:0.129122 7:5.000000
1 1:-46.347717 2:3 3:0  4:0.231932 5:6.699271 6:0.143978 7:3.000000
1 1:-62.947937 2:5 3:0  4:0.380778 5:3.188516 6:0.053441 7:5.000000
1 1:-37.758152 2:5 3:0  4:0.380778 5:7.018554 6:0.130719 7:5.000000
1 1:-69.831398 2:5 3:0  4:0.380778 5:7.272272 6:0.194060 7:5.000000
1 1:-31.870468 2:5 3:0  4:0.380778 5:3.317180 6:0.052959 7:5.000000
1 1:-66.165649 2:5 3:0  4:0.380778 5:7.343128 6:0.195131 7:5.000000
1 1:-42.640335 2:2 3:1  4:0.124446 5:6.567028 6:0.136901 7:2.000000
1 1:-71.526237 2:2 3:1  4:0.124446 5:2.659337 6:0.099301 7:2.000000
1 1:-41.488827 2:2 3:0  4:0.063256 5:3.285433 6:0.050668 7:2.000000
1 1:-65.767853 2:8 3:0  4:0.398956 5:7.968665 6:0.168901 7:8.000000
1 1:-54.216553 2:2 3:1  4:0.152119 5:7.957172 6:0.144233 7:3.000000
1 1:-65.269165 2:8 3:0  4:0.398956 5:3.507291 6:0.067152 7:8.000000
1 1:-47.675232 2:2 3:1  4:0.152119 5:3.075694 6:0.051647 7:3.000000
1 1:-47.614037 2:8 3:0  4:0.398956 5:6.988796 6:0.137449 7:8.000000
1 1:-52.649933 2:8 3:0  4:0.398956 5:3.362154 6:0.053653 7:8.000000
1 1:-61.494225 2:8 3:0  4:0.398956 5:3.086586 6:0.050646 7:8.000000
1 1:-64.590012 2:2 3:0  4:0.063256 5:2.942442 6:0.055039 7:2.000000
1 1:-38.641266 2:8 3:0  4:0.398956 5:3.182163 6:0.052563 7:8.000000
1 1:-45.984032 2:8 3:0  4:0.398956 5:3.575535 6:0.056304 7:8.000000
1 1:-55.388618 2:1 3:1  4:0.152861 5:3.144981 6:0.053569 7:3.000000
1 1:-52.875488 2:8 3:0  4:0.398956 5:3.184933 6:0.045075 7:8.000000
1 1:-35.808163 2:3 3:1  4:0.417318 5:7.212978 6:0.129961 7:9.000000
1 1:-52.769043 2:3 3:1  4:0.417318 5:3.423342 6:0.053049 7:9.000000
1 1:-52.577759 2:4 3:1  4:0.190188 5:7.955661 6:0.135814 7:4.000000
1 1:-55.770973 2:4 3:1  4:0.190188 5:3.137385 6:0.051396 7:4.000000
1 1:-51.266853 2:1 3:2  4:0.103276 5:3.131104 6:0.057876 7:2.000000
1 1:-46.728745 2:6 3:1  4:0.417615 5:3.671860 6:0.055197 7:9.000000
1 1:-43.148300 2:6 3:1  4:0.417615 5:2.950879 6:0.051419 7:9.000000
1 1:-28.704926 2:4 3:1  4:0.190188 5:2.519282 6:0.057412 7:4.000000
1 1:-22.331085 2:6 3:1  4:0.417615 5:7.344438 6:0.135611 7:9.000000
1 1:-62.371368 2:4 3:1  4:0.190188 5:3.789529 6:0.054720 7:4.000000
1 1:-49.555733 2:6 3:1  4:0.417615 5:3.711546 6:0.056211 7:9.000000
1 1:-65.545998 2:1 3:0  4:0.028712 5:2.604892 6:0.057865 7:1.000000
1 1:-25.525856 2:3 3:1  4:0.417318 5:2.991497 6:0.054966 7:9.000000
1 1:-45.891594 2:6 3:1  4:0.417615 5:3.763759 6:0.053403 7:9.000000
1 1:-47.455048 2:1 3:0  4:0.024507 5:2.688970 6:0.049015 7:1.000000
1 1:-63.280113 2:1 3:2  4:0.102903 5:7.759732 6:0.133432 7:2.000000
1 1:-44.743011 2:6 3:1  4:0.417615 5:3.016737 6:0.053371 7:9.000000
1 1:-56.240944 2:1 3:0  4:0.072997 5:7.613512 6:0.139895 7:1.000000
1 1:-55.011253 2:1 3:0  4:0.021536 5:2.968634 6:0.045557 7:1.000000
1 1:-49.829384 2:2 3:0  4:0.102398 5:7.074989 6:0.139097 7:2.000000
1 1:-46.850800 2:1 3:1  4:0.348147 5:7.624570 6:0.133318 7:7.000000
1 1:-58.463974 2:1 3:0  4:0.027749 5:3.356513 6:0.055499 7:1.000000
1 1:-60.765457 2:2 3:0  4:0.102398 5:3.416975 6:0.051644 7:2.000000
1 1:-36.612438 2:1 3:0  4:0.067649 5:6.643589 6:0.136224 7:1.000000
1 1:-39.353325 2:2 3:1  4:0.278117 5:6.315736 6:0.132872 7:6.000000
1 1:-53.140259 2:4 3:2  4:0.483597 5:2.661482 6:0.051022 7:9.000000
1 1:-70.197937 2:3 3:1  4:0.386926 5:3.843953 6:0.100342 7:7.000000
1 1:-32.659763 2:4 3:2  4:0.483597 5:7.733779 6:0.140206 7:9.000000
1 1:-38.832100 2:4 3:2  4:0.483597 5:3.299324 6:0.049184 7:9.000000
1 1:-54.663689 2:2 3:1  4:0.278117 5:3.034834 6:0.048630 7:6.000000
1 1:-57.943390 2:3 3:1  4:0.386926 5:8.014507 6:0.136578 7:7.000000
1 1:-63.468307 2:4 3:2  4:0.483597 5:3.568462 6:0.055380 7:9.000000
1 1:-40.971966 2:3 3:1  4:0.386926 5:3.366958 6:0.049335 7:7.000000
1 1:-38.675228 2:2 3:0  4:0.155731 5:7.019471 6:0.132692 7:2.000000
1 1:-36.498749 2:2 3:0  4:0.155731 5:8.001271 6:0.139224 7:2.000000
1 1:-42.497959 2:4 3:0  4:0.362443 5:7.087113 6:0.134846 7:4.000000
1 1:-66.307755 2:4 3:0  4:0.362443 5:7.678969 6:0.196998 7:4.000000
1 1:-62.396919 2:4 3:0  4:0.362443 5:8.807398 6:0.143436 7:4.000000
1 1:-50.192940 2:4 3:0  4:0.362443 5:7.283415 6:0.138224 7:4.000000
1 1:-40.897289 2:4 3:0  4:0.252327 5:6.626594 6:0.139817 7:4.000000
1 1:-52.391571 2:4 3:0  4:0.252327 5:7.059039 6:0.126170 7:4.000000
1 1:-56.350807 2:4 3:0  4:0.222189 5:7.132215 6:0.137057 7:4.000000
1 1:-62.642052 2:4 3:0  4:0.222189 5:2.653700 6:0.050970 7:4.000000
1 1:-41.938347 2:4 3:0  4:0.222189 5:7.579134 6:0.134724 7:4.000000
1 1:-61.063469 2:4 3:0  4:0.222189 5:3.116214 6:0.055113 7:4.000000
1 1:-37.122971 2:4 3:0  4:0.252327 5:6.684709 6:0.136087 7:4.000000
1 1:-62.779305 2:1 3:0  4:0.023607 5:2.847104 6:0.047601 7:1.000000
1 1:-72.043076 2:9 3:0  4:0.486592 5:2.786896 6:0.101273 7:9.000000
1 1:-50.637726 2:6 3:1  4:0.545988 5:7.151827 6:0.133179 7:9.000000
1 1:-54.244331 2:9 3:0  4:0.486592 5:3.026174 6:0.050891 7:9.000000
1 1:-50.269165 2:9 3:0  4:0.486592 5:3.438275 6:0.054578 7:9.000000
1 1:-66.155518 2:9 3:0  4:0.486592 5:3.354677 6:0.077891 7:9.000000
1 1:-58.165695 2:9 3:0  4:0.486592 5:9.375926 6:0.145999 7:9.000000
1 1:-62.437233 2:6 3:1  4:0.545988 5:3.931466 6:0.054171 7:9.000000
1 1:-56.181465 2:6 3:1  4:0.545988 5:3.576795 6:0.055821 7:9.000000
1 1:-36.332150 2:3 3:1  4:0.547667 5:3.187341 6:0.050247 7:9.000000
1 1:-38.162884 2:6 3:1  4:0.545988 5:6.954750 6:0.134516 7:9.000000
1 1:-21.946888 2:9 3:0  4:0.486592 5:3.325500 6:0.051434 7:9.000000
1 1:-30.606209 2:9 3:0  4:0.486592 5:7.121859 6:0.129368 7:9.000000
1 1:-35.926697 2:6 3:1  4:0.545988 5:7.316867 6:0.136992 7:9.000000
1 1:-60.028931 2:3 3:1  4:0.547667 5:2.857880 6:0.059651 7:9.000000
1 1:-68.851440 2:9 3:0  4:0.486592 5:3.123332 6:0.076247 7:9.000000
1 1:-68.681068 2:6 3:1  4:0.545988 5:7.226299 6:0.203980 7:9.000000
1 1:-51.141739 2:3 3:1  4:0.547667 5:4.235778 6:0.055474 7:9.000000
1 1:-37.060303 2:9 3:0  4:0.486592 5:3.037088 6:0.050321 7:9.000000
1 1:-42.024441 2:2 3:2  4:0.098238 5:2.739490 6:0.045186 7:2.000000
1 1:-40.925423 2:2 3:2  4:0.098238 5:7.043313 6:0.129961 7:2.000000
1 1:-45.132408 2:1 3:0  4:0.065186 5:6.814226 6:0.134605 7:1.000000
1 1:-30.838749 2:1 3:2  4:0.294805 5:3.315106 6:0.056081 7:6.000000
1 1:-53.282127 2:2 3:0  4:0.079640 5:2.987435 6:0.047775 7:2.000000
1 1:-51.395485 2:2 3:0  4:0.079640 5:2.398143 6:0.052473 7:2.000000
1 1:-43.637329 2:5 3:0  4:0.376488 5:7.526715 6:0.136224 7:5.000000
1 1:-65.151878 2:5 3:0  4:0.376488 5:8.511343 6:0.162648 7:5.000000
1 1:-28.195152 2:1 3:2  4:0.198023 5:7.734636 6:0.141261 7:3.000000
1 1:-52.681915 2:5 3:0  4:0.376488 5:7.031665 6:0.134335 7:5.000000
1 1:-39.947887 2:5 3:0  4:0.376488 5:2.849753 6:0.054920 7:5.000000
1 1:-59.187469 2:1 3:0  4:0.068261 5:7.653221 6:0.137433 7:1.000000
1 1:-36.436584 2:5 3:0  4:0.376488 5:6.904336 6:0.134057 7:5.000000
1 1:-56.625137 2:5 3:0  4:0.390787 5:7.149555 6:0.137584 7:5.000000
1 1:-64.386009 2:3 3:1  4:0.359399 5:2.724550 6:0.055086 7:5.000000
1 1:-35.000954 2:3 3:1  4:0.359399 5:6.950456 6:0.139397 7:5.000000
1 1:-42.306499 2:2 3:1  4:0.364122 5:7.626626 6:0.139442 7:5.000000
1 1:-50.759392 2:5 3:0  4:0.390787 5:3.945306 6:0.054171 7:5.000000
1 1:-73.580185 2:5 3:0  4:0.390787 5:7.474458 6:0.266038 7:5.000000
1 1:-51.713142 2:5 3:0  4:0.390787 5:2.078207 6:0.043840 7:5.000000
1 1:-36.280094 2:3 3:1  4:0.359399 5:8.294947 6:0.150076 7:5.000000
1 1:-45.571548 2:5 3:0  4:0.390787 5:8.434782 6:0.136548 7:5.000000
1 1:-31.196999 2:2 3:1  4:0.364122 5:7.287691 6:0.139246 7:5.000000
1 1:-49.278709 2:4 3:0  4:0.312248 5:7.368502 6:0.131296 7:4.000000
1 1:-64.972809 2:4 3:0  4:0.251353 5:3.064791 6:0.059835 7:4.000000
1 1:-40.041946 2:4 3:0  4:0.312248 5:7.239386 6:0.136666 7:4.000000
1 1:-50.484024 2:4 3:0  4:0.251353 5:2.530005 6:0.051311 7:4.000000
1 1:-62.061165 2:4 3:0  4:0.312248 5:6.351054 6:0.135918 7:4.000000
1 1:-56.768585 2:4 3:0  4:0.312248 5:8.389833 6:0.138694 7:4.000000
1 1:-75.595245 2:4 3:0  4:0.251353 5:4.226174 6:0.155809 7:4.000000
1 1:-56.350296 2:4 3:0  4:0.251353 5:6.913163 6:0.138224 7:4.000000
1 1:-35.045673 2:8 3:0  4:0.456565 5:5.742506 6:0.135782 7:8.000000
1 1:-40.892429 2:8 3:0  4:0.456565 5:6.494669 6:0.134965 7:8.000000
1 1:-44.313362 2:8 3:0  4:0.456565 5:7.525434 6:0.136671 7:8.000000
1 1:-53.296768 2:8 3:0  4:0.456565 5:3.135037 6:0.053312 7:8.000000
1 1:-63.717621 2:8 3:0  4:0.456565 5:2.885559 6:0.052236 7:8.000000
1 1:-69.017860 2:8 3:0  4:0.456565 5:3.336931 6:0.068772 7:8.000000
1 1:-61.047852 2:8 3:0  4:0.456565 5:2.850044 6:0.051635 7:8.000000
1 1:-40.787106 2:8 3:0  4:0.456565 5:7.318079 6:0.133202 7:8.000000
1 1:-43.278866 2:6 3:0  4:0.234692 5:7.324452 6:0.132855 7:6.000000
1 1:-47.579803 2:6 3:0  4:0.234692 5:3.622484 6:0.053780 7:6.000000
1 1:-49.736244 2:6 3:0  4:0.234692 5:2.826394 6:0.049579 7:6.000000
1 1:-44.931122 2:6 3:0  4:0.234692 5:2.954448 6:0.051331 7:6.000000
1 1:-34.227375 2:6 3:0  4:0.234692 5:3.128781 6:0.052496 7:6.000000
1 1:-27.315254 2:6 3:0  4:0.234692 5:2.329166 6:0.044488 7:6.000000
1 1:-43.929710 2:3 3:0  4:0.193877 5:6.780065 6:0.131139 7:3.000000
1 1:-58.630577 2:1 3:0  4:0.024765 5:3.388034 6:0.053373 7:1.000000
1 1:-52.737106 2:4 3:0  4:0.187700 5:2.951639 6:0.050002 7:4.000000
1 1:-50.815994 2:3 3:0  4:0.193877 5:8.800973 6:0.140987 7:3.000000
1 1:-46.181503 2:3 3:0  4:0.098800 5:3.186615 6:0.045985 7:3.000000
1 1:-44.340446 2:4 3:0  4:0.187700 5:7.446577 6:0.137466 7:4.000000
1 1:-41.746021 2:4 3:0  4:0.187700 5:3.194313 6:0.048854 7:4.000000
1 1:-55.034904 2:3 3:0  4:0.098800 5:3.740433 6:0.055718 7:3.000000
1 1:-59.763664 2:3 3:0  4:0.098800 5:2.990121 6:0.051721 7:3.000000
1 1:-31.264610 2:4 3:0  4:0.187700 5:3.214859 6:0.050091 7:4.000000
1 1:-62.103310 2:3 3:0  4:0.193877 5:2.974241 6:0.050010 7:3.000000
1 1:-67.038277 2:5 3:0  4:0.341576 5:2.758647 6:0.073494 7:5.000000
1 1:-66.652519 2:5 3:0  4:0.341576 5:6.820456 6:0.204159 7:5.000000
1 1:-59.582779 2:5 3:0  4:0.341576 5:2.864846 6:0.053113 7:5.000000
1 1:-57.393951 2:4 3:0  4:0.195207 5:6.489872 6:0.138724 7:4.000000
1 1:-46.907837 2:4 3:0  4:0.195207 5:3.471318 6:0.053680 7:4.000000
1 1:-52.860405 2:3 3:0  4:0.126095 5:2.465317 6:0.042676 7:3.000000
1 1:-48.037422 2:4 3:0  4:0.195207 5:3.717166 6:0.051557 7:4.000000
1 1:-44.375450 2:3 3:0  4:0.126095 5:2.941354 6:0.049661 7:3.000000
1 1:-36.436024 2:3 3:0  4:0.126095 5:7.535592 6:0.140284 7:3.000000
1 1:-51.179291 2:5 3:0  4:0.341576 5:7.674348 6:0.134311 7:5.000000
1 1:-63.736824 2:5 3:0  4:0.341576 5:5.950660 6:0.126166 7:5.000000
1 1:-57.641769 2:5 3:0  4:0.286978 5:6.661938 6:0.135180 7:5.000000
1 1:-60.900902 2:3 3:0  4:0.219910 5:8.250969 6:0.133437 7:3.000000
1 1:-59.163506 2:3 3:0  4:0.219910 5:7.441466 6:0.132446 7:3.000000
1 1:-64.927887 2:5 3:0  4:0.286978 5:3.579614 6:0.051734 7:5.000000
1 1:-47.608856 2:3 3:0  4:0.219910 5:7.643672 6:0.137374 7:3.000000
1 1:-54.837395 2:5 3:0  4:0.286978 5:7.921710 6:0.135426 7:5.000000
1 1:-68.528526 2:5 3:0  4:0.286978 5:2.962676 6:0.075078 7:5.000000
1 1:-52.840240 2:5 3:0  4:0.286978 5:3.386820 6:0.051320 7:5.000000
1 1:-59.601105 2:1 3:1  4:0.226748 5:2.680269 6:0.050516 7:5.000000
1 1:-60.313576 2:3 3:0  4:0.129499 5:7.607434 6:0.134947 7:3.000000
1 1:-44.875504 2:3 3:0  4:0.129499 5:2.727156 6:0.047176 7:3.000000
1 1:-59.073334 2:3 3:0  4:0.129499 5:3.062255 6:0.055879 7:3.000000
1 1:-45.182739 2:8 3:0  4:0.537669 5:7.727949 6:0.136671 7:8.000000
1 1:-64.456345 2:8 3:0  4:0.537669 5:7.683609 6:0.150582 7:8.000000
1 1:-63.944542 2:8 3:0  4:0.537669 5:8.077083 6:0.132824 7:8.000000
1 1:-46.146942 2:8 3:0  4:0.537669 5:2.900198 6:0.051486 7:8.000000
1 1:-48.729843 2:8 3:0  4:0.537669 5:7.962782 6:0.135693 7:8.000000
1 1:-51.814117 2:8 3:0  4:0.537669 5:2.785703 6:0.051854 7:8.000000
1 1:-27.442436 2:8 3:0  4:0.537669 5:6.226027 6:0.137372 7:8.000000
1 1:-67.137733 2:8 3:0  4:0.537669 5:3.218796 6:0.082168 7:8.000000
1 1:-54.657852 2:5 3:0  4:0.243428 5:3.031778 6:0.045784 7:5.000000
1 1:-32.671692 2:5 3:0  4:0.243428 5:2.732725 6:0.049695 7:5.000000
1 1:-45.789871 2:5 3:0  4:0.243428 5:7.142366 6:0.140002 7:5.000000
1 1:-43.675781 2:5 3:0  4:0.243428 5:7.136276 6:0.135152 7:5.000000
1 1:-53.589638 2:5 3:0  4:0.243428 5:2.929738 6:0.049875 7:5.000000
1 1:-57.356445 2:5 3:0  4:0.293860 5:7.387797 6:0.134899 7:5.000000
1 1:-55.368568 2:5 3:0  4:0.293860 5:7.104988 6:0.135731 7:5.000000
1 1:-52.099991 2:5 3:0  4:0.293860 5:2.811427 6:0.050155 7:5.000000
1 1:-56.679932 2:3 3:1  4:0.103720 5:3.024902 6:0.049557 7:3.000000
1 1:-52.210121 2:3 3:1  4:0.103720 5:3.690218 6:0.056135 7:3.000000
1 1:-33.757824 2:3 3:1  4:0.103720 5:3.187743 6:0.051125 7:3.000000
1 1:-47.571396 2:5 3:0  4:0.293860 5:7.295611 6:0.137070 7:5.000000
1 1:-62.537384 2:5 3:0  4:0.293860 5:2.537011 6:0.050360 7:5.000000
1 1:-59.719772 2:3 3:0  4:0.145027 5:3.405645 6:0.052273 7:3.000000
1 1:-45.222298 2:3 3:0  4:0.145027 5:7.427386 6:0.135122 7:3.000000
1 1:-41.679596 2:3 3:0  4:0.145027 5:2.799197 6:0.049262 7:3.000000
1 1:-38.081829 2:8 3:0  4:0.534001 5:7.550173 6:0.140147 7:8.000000
1 1:-64.483383 2:8 3:0  4:0.534001 5:2.925884 6:0.055430 7:8.000000
1 1:-59.670753 2:8 3:0  4:0.534001 5:7.159301 6:0.137756 7:8.000000
1 1:-33.046452 2:8 3:0  4:0.534001 5:6.428295 6:0.136094 7:8.000000
1 1:-47.321724 2:8 3:0  4:0.534001 5:8.012700 6:0.139880 7:8.000000
1 1:-44.738106 2:8 3:0  4:0.534001 5:2.972063 6:0.049791 7:8.000000
1 1:-74.776421 2:8 3:0  4:0.534001 5:3.686109 6:0.137570 7:8.000000
1 1:-34.497913 2:8 3:0  4:0.534001 5:3.554124 6:0.058608 7:8.000000
1 1:-65.108223 2:5 3:0  4:0.269773 5:7.965216 6:0.162410 7:5.000000
1 1:-37.174671 2:5 3:0  4:0.269773 5:3.291469 6:0.057422 7:5.000000
1 1:-32.265961 2:5 3:0  4:0.269773 5:3.276689 6:0.058951 7:5.000000
1 1:-51.128822 2:5 3:0  4:0.269773 5:6.320859 6:0.141891 7:5.000000
1 1:-55.514038 2:5 3:0  4:0.269773 5:2.760666 6:0.049557 7:5.000000
1 1:-64.442894 2:5 3:0  4:0.291785 5:2.671140 6:0.056087 7:5.000000
1 1:-69.762016 2:5 3:0  4:0.291785 5:8.036156 6:0.206258 7:5.000000
1 1:-37.661270 2:5 3:0  4:0.291785 5:3.076916 6:0.052064 7:5.000000
1 1:-29.331764 2:5 3:0  4:0.291785 5:7.415527 6:0.135557 7:5.000000
1 1:-57.522087 2:5 3:0  4:0.291785 5:3.179035 6:0.052914 7:5.000000
1 1:-34.244888 2:2 3:1  4:0.469783 5:7.385076 6:0.133477 7:7.000000
1 1:-41.836891 2:2 3:1  4:0.469783 5:7.297154 6:0.137843 7:7.000000
1 1:-40.499279 2:6 3:1  4:0.413097 5:8.364607 6:0.131205 7:8.000000
1 1:-55.637817 2:5 3:0  4:0.397881 5:2.689740 6:0.046772 7:5.000000
1 1:-48.934555 2:6 3:1  4:0.413097 5:2.533219 6:0.043586 7:8.000000
1 1:-43.902603 2:2 3:1  4:0.404690 5:3.888657 6:0.055088 7:8.000000
1 1:-51.539665 2:5 3:0  4:0.397881 5:3.477823 6:0.052903 7:5.000000
1 1:-46.523506 2:5 3:0  4:0.397881 5:7.526170 6:0.139462 7:5.000000
1 1:-54.717781 2:2 3:1  4:0.404690 5:3.031656 6:0.053241 7:8.000000
1 1:-73.755836 2:5 3:0  4:0.397881 5:7.395001 6:0.276846 7:5.000000
1 1:-35.410603 2:6 3:0  4:0.473134 5:2.766235 6:0.049393 7:6.000000
1 1:-69.461067 2:8 3:0  4:0.428230 5:3.503454 6:0.068709 7:8.000000
1 1:-63.579475 2:8 3:0  4:0.428230 5:7.353671 6:0.132790 7:8.000000
1 1:-35.387222 2:8 3:0  4:0.428230 5:7.573357 6:0.139537 7:8.000000
1 1:-54.819458 2:8 3:0  4:0.428230 5:2.978939 6:0.049807 7:8.000000
1 1:-49.172951 2:4 3:0  4:0.246699 5:3.166322 6:0.047737 7:4.000000
1 1:-76.615784 2:6 3:0  4:0.473134 5:7.476242 6:0.364513 7:6.000000
1 1:-57.915634 2:8 3:0  4:0.428230 5:3.189013 6:0.050262 7:8.000000
1 1:-54.380310 2:6 3:0  4:0.473134 5:6.852827 6:0.129395 7:6.000000
1 1:-67.261765 2:6 3:0  4:0.473134 5:3.320753 6:0.076778 7:6.000000
1 1:-51.192757 2:8 3:0  4:0.428230 5:3.177500 6:0.050247 7:8.000000
1 1:-53.564774 2:4 3:0  4:0.246699 5:7.108914 6:0.132492 7:4.000000
1 1:-72.873375 2:4 3:0  4:0.246699 5:2.957955 6:0.103926 7:4.000000
1 1:-50.763054 2:8 3:0  4:0.428230 5:7.379023 6:0.135822 7:8.000000
1 1:-44.712212 2:8 3:0  4:0.428230 5:2.585231 6:0.045200 7:8.000000
1 1:-47.240753 2:6 3:0  4:0.473134 5:2.792901 6:0.047335 7:6.000000
1 1:-49.128868 2:4 3:0  4:0.246699 5:6.856520 6:0.135858 7:4.000000
1 1:-48.782845 2:6 3:0  4:0.473134 5:7.908609 6:0.135731 7:6.000000
1 1:-42.555275 2:3 3:0  4:0.321220 5:3.318623 6:0.048102 7:3.000000
1 1:-75.051796 2:3 3:0  4:0.321220 5:7.860660 6:0.356224 7:3.000000
1 1:-50.565491 2:3 3:0  4:0.321220 5:6.159239 6:0.137203 7:3.000000
1 1:-28.246777 2:4 3:1  4:0.479882 5:2.814265 6:0.049270 7:8.000000
1 1:-33.517849 2:4 3:0  4:0.220561 5:7.454329 6:0.138728 7:4.000000
1 1:-65.099014 2:4 3:1  4:0.479882 5:8.346146 6:0.160849 7:8.000000
1 1:-47.971428 2:4 3:1  4:0.476502 5:2.772604 6:0.049932 7:8.000000
1 1:-54.811745 2:4 3:1  4:0.476502 5:7.937488 6:0.136067 7:8.000000
1 1:-40.271515 2:4 3:1  4:0.476502 5:2.772970 6:0.045281 7:8.000000
1 1:-75.466187 2:4 3:0  4:0.220561 5:2.792099 6:0.125985 7:4.000000
1 1:-54.580368 2:4 3:1  4:0.479882 5:7.748036 6:0.135701 7:8.000000
1 1:-27.337715 2:4 3:1  4:0.476502 5:2.473103 6:0.042522 7:8.000000
1 1:-42.506142 2:4 3:0  4:0.220561 5:2.802488 6:0.047707 7:4.000000
1 1:-58.045288 2:4 3:0  4:0.220561 5:3.631299 6:0.050621 7:4.000000
1 1:-46.335358 2:4 3:1  4:0.479882 5:7.667012 6:0.135352 7:8.000000
1 1:-52.963890 2:5 3:0  4:0.384664 5:7.257483 6:0.138163 7:5.000000
1 1:-52.827011 2:7 3:0  4:0.471142 5:2.959333 6:0.053335 7:7.000000
1 1:-66.582939 2:5 3:0  4:0.384664 5:7.155236 6:0.198816 7:5.000000
1 1:-32.900429 2:7 3:0  4:0.471142 5:3.119471 6:0.049472 7:7.000000
1 1:-62.187729 2:4 3:0  4:0.188185 5:3.899649 6:0.061109 7:4.000000
1 1:-57.938820 2:5 3:0  4:0.384664 5:7.037234 6:0.137641 7:5.000000
1 1:-52.287407 2:5 3:0  4:0.384664 5:2.923491 6:0.045192 7:5.000000
1 1:-56.628906 2:2 3:0  4:0.105166 5:3.577542 6:0.051108 7:2.000000
1 1:-38.715672 2:4 3:0  4:0.188185 5:3.433896 6:0.049746 7:4.000000
1 1:-62.441414 2:1 3:0  4:0.023515 5:2.645700 6:0.047415 7:1.000000
1 1:-59.594757 2:2 3:0  4:0.105166 5:7.880632 6:0.135493 7:2.000000
1 1:-55.696030 2:7 3:0  4:0.471142 5:7.196362 6:0.139576 7:7.000000
1 1:-38.098679 2:7 3:0  4:0.471142 5:8.144046 6:0.140416 7:7.000000
1 1:-61.980644 2:4 3:0  4:0.188185 5:3.107757 6:0.053846 7:4.000000
1 1:-29.528606 2:7 3:0  4:0.471142 5:7.300750 6:0.140066 7:7.000000
1 1:-29.769577 2:4 3:0  4:0.188185 5:7.912354 6:0.132333 7:4.000000
1 1:-62.457245 2:7 3:0  4:0.471142 5:7.564263 6:0.137519 7:7.000000
1 1:-42.153408 2:7 3:0  4:0.471142 5:7.383352 6:0.138285 7:7.000000
1 1:-49.282990 2:5 3:0  4:0.384664 5:7.340228 6:0.132618 7:5.000000
1 1:-32.990665 2:3 3:0  4:0.141415 5:7.743585 6:0.140169 7:3.000000
1 1:-56.942970 2:3 3:0  4:0.141415 5:3.109623 6:0.053839 7:3.000000
1 1:-36.094761 2:3 3:0  4:0.141415 5:2.662074 6:0.054003 7:3.000000
1 1:-39.507809 2:5 3:0  4:0.208097 5:3.078214 6:0.049237 7:5.000000
1 1:-43.126026 2:5 3:0  4:0.208097 5:3.442425 6:0.049916 7:5.000000
1 1:-44.313644 2:5 3:0  4:0.208097 5:7.546015 6:0.130234 7:5.000000
1 1:-36.289455 2:5 3:0  4:0.208097 5:2.637876 6:0.048902 7:5.000000
1 1:-49.190598 2:5 3:0  4:0.208097 5:2.890610 6:0.051494 7:5.000000
1 1:-28.552860 2:2 3:2  4:0.397644 5:3.223506 6:0.050621 7:8.000000
1 1:-58.371300 2:2 3:2  4:0.397644 5:3.396681 6:0.052933 7:8.000000
1 1:-35.089993 2:2 3:0  4:0.101991 5:3.175782 6:0.051660 7:2.000000
1 1:-46.501106 2:2 3:0  4:0.101991 5:7.147405 6:0.135378 7:2.000000
