1 1:-52.636658 2:5 3:1  4:0.344031 5:2.620924 6:0.054724 7:11.000000 
1 1:-54.677544 2:4 3:0  4:0.136948 5:2.432458 6:0.047096 7:4.000000 
1 1:-67.132095 2:6 3:0  4:0.372087 5:2.628751 6:0.072142 7:6.000000 
1 1:-72.242264 2:9 3:0  4:0.321801 5:2.564397 6:0.100891 7:9.000000 
1 1:-41.327530 2:10 3:0  4:0.407304 5:2.508326 6:0.048350 7:10.000000 
1 1:-25.692902 2:2 3:0  4:0.058703 5:2.675508 6:0.050544 7:2.000000 
1 1:-76.027451 2:5 3:0  4:0.302244 5:3.087527 6:0.139337 7:5.000000 
1 1:-37.662235 2:5 3:0  4:0.146712 5:2.764922 6:0.055946 7:5.000000 
1 1:-59.619278 2:7 3:0  4:0.376457 5:2.574731 6:0.056547 7:7.000000 
1 1:-49.494888 2:7 3:0  4:0.255984 5:2.545684 6:0.047176 7:7.000000 
1 1:-59.399681 2:4 3:0  4:0.120909 5:2.492503 6:0.052249 7:4.000000 
1 1:-69.123482 2:5 3:1  4:0.267605 5:2.698711 6:0.077636 7:8.000000 
1 1:-42.555691 2:6 3:1  4:0.274237 5:2.534580 6:0.052102 7:7.000000 
1 1:-40.817833 2:1 3:1  4:0.268523 5:2.458829 6:0.049157 7:6.000000 
1 1:-51.818016 2:7 3:0  4:0.263434 5:2.981210 6:0.054241 7:7.000000 
1 1:-68.614891 2:6 3:0  4:0.232472 5:2.588038 6:0.076750 7:6.000000 
1 1:-79.133675 2:3 3:0  4:0.321804 5:2.807683 6:0.376065 7:3.000000 
1 1:-68.116890 2:6 3:0  4:0.264835 5:2.198020 6:0.070881 7:6.000000 
1 1:-45.481560 2:8 3:0  4:0.247391 5:2.881777 6:0.048580 7:8.000000 
1 1:-55.959358 2:5 3:0  4:0.377118 5:2.497045 6:0.051067 7:5.000000 
1 1:-55.207741 2:5 3:0  4:0.201468 5:2.262473 6:0.049229 7:5.000000 
1 1:-53.460960 2:5 3:0  4:0.179489 5:2.842916 6:0.046891 7:5.000000 
1 1:-70.109520 2:2 3:0  4:0.251452 5:3.199491 6:0.117400 7:2.000000 
1 1:-51.151665 2:7 3:1  4:0.324047 5:3.357690 6:0.053985 7:9.000000 
1 1:-47.532074 2:7 3:0  4:0.210913 5:2.774856 6:0.056557 7:7.000000 
1 1:-76.248985 2:11 3:0  4:0.430032 5:2.609916 6:0.135146 7:11.000000 
1 1:-59.744034 2:3 3:0  4:0.111147 5:2.857454 6:0.053606 7:3.000000 
1 1:-62.165352 2:6 3:0  4:0.197063 5:2.916802 6:0.054786 7:6.000000 
1 1:-62.688530 2:3 3:1  4:0.125167 5:3.297632 6:0.049895 7:4.000000 
1 1:-65.316078 2:8 3:1  4:0.435928 5:2.960737 6:0.064640 7:10.000000 
1 1:-62.043701 2:14 3:0  4:0.470441 5:3.237000 6:0.056596 7:14.000000 
1 1:-73.035858 2:3 3:0  4:0.145148 5:2.331436 6:0.097265 7:3.000000 
1 1:-56.106873 2:8 3:0  4:0.338033 5:2.633000 6:0.046476 7:8.000000 
1 1:-34.718304 2:6 3:0  4:0.244825 5:2.450836 6:0.050170 7:6.000000 
1 1:-49.642563 2:6 3:0  4:0.165106 5:2.255040 6:0.049279 7:6.000000 
1 1:-40.838345 2:1 3:0  4:0.025421 5:2.409942 6:0.050533 7:1.000000 
1 1:-56.994911 2:4 3:1  4:0.293792 5:2.730745 6:0.052949 7:9.000000 
1 1:-51.224838 2:8 3:0  4:0.332178 5:2.877940 6:0.050439 7:8.000000 
1 1:-47.483841 2:8 3:1  4:0.435928 5:2.992580 6:0.053743 7:10.000000 
1 1:-47.121193 2:8 3:0  4:0.311408 5:2.709852 6:0.048076 7:8.000000 
1 1:-45.467453 2:5 3:0  4:0.223832 5:3.037338 6:0.053264 7:5.000000 
1 1:-80.098312 2:7 3:0  4:0.422202 5:3.212393 6:0.398518 7:7.000000 
1 1:-30.235798 2:4 3:0  4:0.119215 5:2.898973 6:0.049080 7:4.000000 
1 1:-65.799805 2:7 3:0  4:0.311222 5:3.330217 6:0.064699 7:7.000000 
1 1:-53.334015 2:4 3:0  4:0.120333 5:2.877368 6:0.052714 7:4.000000 
1 1:-53.939728 2:9 3:0  4:0.321417 5:2.462699 6:0.052357 7:9.000000 
1 1:-80.678787 2:4 3:0  4:0.277570 5:2.552965 6:0.353773 7:4.000000 
1 1:-33.655972 2:4 3:0  4:0.166708 5:2.664104 6:0.047505 7:4.000000 
1 1:-75.990448 2:6 3:0  4:0.268627 5:2.601575 6:0.135115 7:6.000000 
1 1:-74.212608 2:5 3:0  4:0.304244 5:2.284729 6:0.128638 7:5.000000 
1 1:-53.285271 2:2 3:0  4:0.052834 5:2.296998 6:0.048820 7:2.000000 
1 1:-53.598221 2:6 3:0  4:0.254554 5:2.816785 6:0.050485 7:6.000000 
1 1:-46.886559 2:5 3:0  4:0.169486 5:2.466431 6:0.048724 7:5.000000 
1 1:-50.207848 2:5 3:0  4:0.196532 5:3.120125 6:0.054593 7:5.000000 
1 1:-76.295784 2:11 3:0  4:0.450073 5:2.685753 6:0.129337 7:11.000000 
1 1:-75.628220 2:5 3:0  4:0.201468 5:2.606445 6:0.131548 7:5.000000 
1 1:-54.432617 2:9 3:0  4:0.424094 5:2.675149 6:0.051932 7:9.000000 
1 1:-73.992332 2:5 3:0  4:0.189033 5:2.941291 6:0.088938 7:5.000000 
1 1:-57.547462 2:5 3:0  4:0.170772 5:3.026536 6:0.052715 7:5.000000 
1 1:-49.265663 2:4 3:0  4:0.120415 5:3.281923 6:0.059643 7:4.000000 
1 1:-70.200218 2:5 3:0  4:0.229876 5:2.859146 6:0.106357 7:5.000000 
1 1:-60.232887 2:7 3:0  4:0.422202 5:2.876554 6:0.051488 7:7.000000 
1 1:-74.899605 2:3 3:0  4:0.173580 5:3.022242 6:0.131289 7:3.000000 
1 1:-59.489525 2:7 3:0  4:0.285105 5:3.006402 6:0.053285 7:7.000000 
1 1:-55.409416 2:1 3:0  4:0.025600 5:2.922477 6:0.050502 7:1.000000 
1 1:-57.627098 2:6 3:0  4:0.169739 5:2.710432 6:0.051377 7:6.000000 
1 1:-60.823738 2:5 3:0  4:0.188856 5:2.517802 6:0.052715 7:5.000000 
1 1:-66.785706 2:4 3:0  4:0.128604 5:2.650637 6:0.071085 7:4.000000 
1 1:-78.850845 2:4 3:1  4:0.430169 5:2.697553 6:0.194274 7:10.000000 
1 1:-71.183502 2:5 3:0  4:0.169486 5:2.338783 6:0.100806 7:5.000000 
1 1:-68.662003 2:6 3:0  4:0.209910 5:2.710427 6:0.072812 7:6.000000 
1 1:-26.760117 2:7 3:0  4:0.246480 5:2.488571 6:0.053021 7:7.000000 
1 1:-64.645844 2:9 3:0  4:0.417266 5:3.116338 6:0.058719 7:9.000000 
1 1:-47.733978 2:6 3:0  4:0.298728 5:2.057757 6:0.046266 7:6.000000 
1 1:-45.966644 2:8 3:0  4:0.332779 5:2.728834 6:0.053698 7:8.000000 
1 1:-55.084114 2:4 3:0  4:0.120070 5:3.253853 6:0.057239 7:4.000000 
1 1:-74.631081 2:6 3:0  4:0.283847 5:2.859071 6:0.132617 7:6.000000 
1 1:-58.671684 2:2 3:0  4:0.065383 5:2.916582 6:0.053349 7:2.000000 
1 1:-41.319828 2:3 3:0  4:0.194409 5:2.887342 6:0.058264 7:3.000000 
1 1:-44.352768 2:9 3:0  4:0.387188 5:3.417215 6:0.053373 7:9.000000 
1 1:-54.479980 2:6 3:1  4:0.344031 5:2.007063 6:0.049099 7:11.000000 
1 1:-56.680847 2:4 3:0  4:0.139715 5:2.567314 6:0.051365 7:4.000000 
1 1:-47.817650 2:7 3:0  4:0.264825 5:2.176647 6:0.054432 7:7.000000 
1 1:-55.308495 2:8 3:0  4:0.272738 5:3.315366 6:0.053858 7:8.000000 
1 1:-70.713486 2:8 3:1  4:0.435928 5:2.664204 6:0.108292 7:10.000000 
1 1:-50.065781 2:4 3:1  4:0.312009 5:2.759833 6:0.050724 7:9.000000 
1 1:-70.651588 2:5 3:0  4:0.207363 5:2.511526 6:0.098312 7:5.000000 
1 1:-57.831169 2:5 3:0  4:0.228307 5:2.565291 6:0.055250 7:5.000000 
1 1:-52.111816 2:6 3:0  4:0.227818 5:2.800099 6:0.051660 7:6.000000 
1 1:-63.226807 2:4 3:0  4:0.116258 5:3.227517 6:0.056095 7:4.000000 
1 1:-64.293251 2:9 3:0  4:0.344636 5:2.490010 6:0.055724 7:9.000000 
1 1:-66.148499 2:5 3:0  4:0.159319 5:2.943691 6:0.070443 7:5.000000 
1 1:-57.334259 2:9 3:0  4:0.306760 5:2.982064 6:0.053927 7:9.000000 
1 1:-63.944740 2:5 3:0  4:0.157845 5:2.456138 6:0.049850 7:5.000000 
1 1:-41.431648 2:8 3:0  4:0.416401 5:2.380636 6:0.049828 7:8.000000 
1 1:-64.101768 2:9 3:0  4:0.437411 5:2.541962 6:0.051771 7:9.000000 
1 1:-59.620789 2:8 3:0  4:0.298939 5:3.027163 6:0.050200 7:8.000000 
1 1:-53.618484 2:3 3:0  4:0.080557 5:2.748478 6:0.053215 7:3.000000 
1 1:-62.722206 2:9 3:1  4:0.437186 5:3.680110 6:0.055199 7:10.000000 
1 1:-65.710526 2:11 3:1  4:0.553578 5:3.228742 6:0.059683 7:14.000000 
1 1:-53.263847 2:9 3:0  4:0.314613 5:2.861055 6:0.052034 7:9.000000 
1 1:-45.636375 2:9 3:0  4:0.448084 5:2.181508 6:0.048648 7:9.000000 
1 1:-35.240108 2:6 3:0  4:0.244825 5:2.857965 6:0.050846 7:6.000000 
1 1:-76.992104 2:10 3:0  4:0.433354 5:2.336036 6:0.137020 7:10.000000 
1 1:-70.416145 2:5 3:0  4:0.239001 5:2.906224 6:0.106918 7:5.000000 
1 1:-49.089241 2:7 3:0  4:0.301562 5:2.711529 6:0.051739 7:7.000000 
1 1:-57.444351 2:9 3:0  4:0.354846 5:2.931461 6:0.051224 7:9.000000 
1 1:-65.332329 2:4 3:0  4:0.120792 5:2.693094 6:0.059668 7:4.000000 
1 1:-54.382362 2:7 3:1  4:0.270604 5:2.385124 6:0.047471 7:9.000000 
1 1:-69.782928 2:14 3:0  4:0.451776 5:2.768150 6:0.069272 7:14.000000 
1 1:-78.326248 2:6 3:0  4:0.278458 5:2.860135 6:0.178465 7:6.000000 
1 1:-77.166069 2:8 3:1  4:0.459982 5:2.946449 6:0.205858 7:10.000000 
1 1:-43.925526 2:8 3:1  4:0.420809 5:2.333137 6:0.050498 7:10.000000 
1 1:-64.559090 2:6 3:0  4:0.208598 5:2.486515 6:0.057323 7:6.000000 
1 1:-50.672859 2:7 3:1  4:0.316489 5:2.686106 6:0.048322 7:10.000000 
1 1:-52.965126 2:7 3:0  4:0.329217 5:2.423845 6:0.050760 7:7.000000 
1 1:-45.832146 2:4 3:0  4:0.216250 5:2.787087 6:0.046443 7:4.000000 
1 1:-57.775085 2:4 3:0  4:0.120070 5:2.736155 6:0.054798 7:4.000000 
1 1:-43.559742 2:7 3:0  4:0.209625 5:2.810413 6:0.054589 7:7.000000 
1 1:-74.589142 2:8 3:0  4:0.366514 5:2.955555 6:0.130016 7:8.000000 
1 1:-37.645576 2:8 3:0  4:0.311408 5:2.370810 6:0.051985 7:8.000000 
1 1:-62.740288 2:7 3:0  4:0.250727 5:2.494799 6:0.049335 7:7.000000 
1 1:-74.375916 2:8 3:0  4:0.348371 5:2.386305 6:0.131252 7:8.000000 
1 1:-69.293777 2:7 3:0  4:0.255984 5:2.685256 6:0.080118 7:7.000000 
1 1:-42.886715 2:5 3:0  4:0.194234 5:2.919455 6:0.048076 7:5.000000 
1 1:-40.611099 2:8 3:0  4:0.242684 5:3.202548 6:0.051224 7:8.000000 
1 1:-77.599182 2:8 3:0  4:0.392780 5:2.493503 6:0.200877 7:8.000000 
1 1:-41.377365 2:4 3:0  4:0.118628 5:2.828809 6:0.048689 7:4.000000 
1 1:-56.775429 2:2 3:0  4:0.126611 5:2.694912 6:0.050186 7:2.000000 
1 1:-54.385658 2:4 3:0  4:0.150511 5:2.784308 6:0.049283 7:4.000000 
1 1:-62.326706 2:7 3:0  4:0.318125 5:2.462810 6:0.050463 7:7.000000 
1 1:-72.980820 2:2 3:0  4:0.292777 5:2.951595 6:0.106402 7:2.000000 
1 1:-57.465118 2:9 3:0  4:0.319873 5:2.336401 6:0.048133 7:9.000000 
1 1:-44.838638 2:8 3:0  4:0.251019 5:2.325004 6:0.049439 7:8.000000 
1 1:-45.667931 2:8 3:0  4:0.355963 5:3.097946 6:0.055474 7:8.000000 
1 1:-48.516090 2:6 3:0  4:0.168931 5:2.224504 6:0.045692 7:6.000000 
1 1:-54.378845 2:7 3:0  4:0.264825 5:3.347587 6:0.054624 7:7.000000 
1 1:-64.765091 2:4 3:0  4:0.159310 5:3.211548 6:0.060877 7:4.000000 
1 1:-56.921661 2:11 3:0  4:0.488627 5:2.742507 6:0.051224 7:11.000000 
1 1:-78.718430 2:4 3:0  4:0.218562 5:3.146956 6:0.206358 7:4.000000 
1 1:-59.872704 2:6 3:1  4:0.465143 5:2.993821 6:0.056270 7:11.000000 
1 1:-57.230446 2:6 3:0  4:0.181957 5:2.415012 6:0.049708 7:6.000000 
1 1:-78.375145 2:6 3:0  4:0.272702 5:2.837153 6:0.204080 7:6.000000 
1 1:-55.308792 2:3 3:0  4:0.217525 5:3.106120 6:0.057520 7:3.000000 
1 1:-45.563118 2:6 3:0  4:0.177663 5:2.441909 6:0.051911 7:6.000000 
1 1:-72.389641 2:7 3:0  4:0.228282 5:2.256790 6:0.097237 7:7.000000 
1 1:-49.793755 2:8 3:0  4:0.321982 5:2.860873 6:0.051854 7:8.000000 
1 1:-41.820210 2:7 3:0  4:0.253089 5:3.057070 6:0.054775 7:7.000000 
1 1:-39.627758 2:2 3:0  4:0.052777 5:2.730047 6:0.051401 7:2.000000 
1 1:-77.263924 2:4 3:0  4:0.184256 5:2.377928 6:0.184023 7:4.000000 
1 1:-78.552269 2:3 3:0  4:0.208427 5:2.924601 6:0.201453 7:3.000000 
1 1:-40.604000 2:8 3:0  4:0.392780 5:2.691818 6:0.053229 7:8.000000 
1 1:-67.024162 2:5 3:0  4:0.248561 5:3.306608 6:0.073384 7:5.000000 
1 1:-54.945320 2:5 3:0  4:0.182510 5:2.454429 6:0.053055 7:5.000000 
1 1:-38.196896 2:6 3:0  4:0.234997 5:2.985226 6:0.051152 7:6.000000 
1 1:-56.888756 2:3 3:0  4:0.099952 5:2.843271 6:0.052699 7:3.000000 
1 1:-57.544800 2:2 3:1  4:0.268610 5:3.041379 6:0.053916 7:9.000000 
1 1:-59.814011 2:8 3:0  4:0.372108 5:3.050452 6:0.059840 7:8.000000 
1 1:-50.926102 2:8 3:0  4:0.251019 5:2.498640 6:0.053021 7:8.000000 
1 1:-56.790054 2:5 3:1  4:0.201966 5:2.779321 6:0.051224 7:6.000000 
1 1:-56.930244 2:6 3:0  4:0.268001 5:2.488874 6:0.050552 7:6.000000 
1 1:-68.909912 2:3 3:1  4:0.345685 5:2.728827 6:0.075224 7:9.000000 
1 1:-61.440651 2:9 3:0  4:0.314613 5:3.202015 6:0.055321 7:9.000000 
1 1:-38.912300 2:4 3:0  4:0.139715 5:2.667416 6:0.052864 7:4.000000 
1 1:-64.892120 2:3 3:0  4:0.098528 5:2.906128 6:0.056350 7:3.000000 
1 1:-62.419456 2:4 3:0  4:0.149483 5:2.791365 6:0.048008 7:4.000000 
1 1:-72.073242 2:3 3:0  4:0.321804 5:2.862052 6:0.103724 7:3.000000 
1 1:-49.241768 2:7 3:0  4:0.275067 5:3.146773 6:0.050265 7:7.000000 
1 1:-59.638100 2:5 3:0  4:0.159319 5:2.780380 6:0.050752 7:5.000000 
1 1:-69.809319 2:6 3:0  4:0.195745 5:2.313372 6:0.071256 7:6.000000 
1 1:-51.576172 2:8 3:0  4:0.270700 5:2.348331 6:0.051755 7:8.000000 
1 1:-58.371109 2:2 3:0  4:0.056093 5:3.015139 6:0.056891 7:2.000000 
1 1:-69.156654 2:3 3:0  4:0.161044 5:2.685626 6:0.073470 7:3.000000 
1 1:-65.805153 2:8 3:0  4:0.409109 5:3.478417 6:0.064264 7:8.000000 
1 1:-32.897842 2:3 3:0  4:0.116867 5:2.442694 6:0.044724 7:3.000000 
1 1:-48.925880 2:8 3:0  4:0.258722 5:2.793018 6:0.044838 7:8.000000 
1 1:-69.203911 2:3 3:0  4:0.110250 5:2.719035 6:0.082152 7:3.000000 
1 1:-59.046547 2:7 3:0  4:0.251745 5:2.619189 6:0.053759 7:7.000000 
1 1:-61.157227 2:6 3:1  4:0.425951 5:2.147589 6:0.047855 7:13.000000 
1 1:-50.255646 2:6 3:1  4:0.403416 5:2.677147 6:0.049219 7:9.000000 
1 1:-44.677063 2:4 3:0  4:0.155174 5:3.115496 6:0.056030 7:4.000000 
1 1:-70.053673 2:3 3:0  4:0.346267 5:2.634489 6:0.098650 7:3.000000 
1 1:-69.421036 2:3 3:0  4:0.134252 5:3.210251 6:0.080818 7:3.000000 
1 1:-44.038002 2:5 3:1  4:0.343527 5:2.533846 6:0.050724 7:6.000000 
1 1:-35.083355 2:6 3:0  4:0.255872 5:3.205285 6:0.053800 7:6.000000 
1 1:-76.379951 2:8 3:0  4:0.321982 5:2.303367 6:0.128780 7:8.000000 
1 1:-76.425865 2:7 3:0  4:0.283252 5:3.061919 6:0.124356 7:7.000000 
1 1:-73.365036 2:6 3:1  4:0.465456 5:2.909076 6:0.102330 7:13.000000 
1 1:-47.351105 2:9 3:1  4:0.363734 5:2.934155 6:0.053207 7:11.000000 
1 1:-51.247261 2:3 3:0  4:0.080426 5:2.526962 6:0.048148 7:3.000000 
1 1:-62.822548 2:6 3:0  4:0.195745 5:2.681901 6:0.052143 7:6.000000 
1 1:-36.654408 2:9 3:0  4:0.437411 5:2.887209 6:0.050253 7:9.000000 
1 1:-52.206245 2:8 3:0  4:0.432421 5:2.801684 6:0.051224 7:8.000000 
1 1:-56.764404 2:3 3:0  4:0.091876 5:2.794079 6:0.051854 7:3.000000 
1 1:-74.188972 2:4 3:0  4:0.166361 5:2.782084 6:0.143543 7:4.000000 
1 1:-28.242786 2:5 3:0  4:0.174673 5:3.287470 6:0.052532 7:5.000000 
1 1:-75.357368 2:8 3:0  4:0.298939 5:2.542430 6:0.131605 7:8.000000 
1 1:-63.020859 2:5 3:0  4:0.154405 5:2.205897 6:0.046464 7:5.000000 
1 1:-62.778793 2:10 3:0  4:0.462124 5:2.955928 6:0.051567 7:10.000000 
1 1:-52.987801 2:6 3:0  4:0.203523 5:2.807039 6:0.047548 7:6.000000 
1 1:-70.153580 2:7 3:1  4:0.425034 5:2.691529 6:0.099194 7:13.000000 
1 1:-49.421722 2:2 3:0  4:0.061077 5:2.810566 6:0.050801 7:2.000000 
1 1:-80.511032 2:4 3:0  4:0.307373 5:2.605298 6:0.351969 7:4.000000 
1 1:-59.976265 2:14 3:0  4:0.470441 5:3.155076 6:0.057634 7:14.000000 
1 1:-62.188560 2:9 3:0  4:0.350836 5:3.034961 6:0.051783 7:9.000000 
1 1:-57.184555 2:6 3:0  4:0.230663 5:2.399115 6:0.049178 7:6.000000 
1 1:-36.994549 2:2 3:0  4:0.071712 5:3.071224 6:0.052598 7:2.000000 
1 1:-31.907928 2:10 3:0  4:0.462124 5:3.148569 6:0.057036 7:10.000000 
1 1:-39.196312 2:8 3:0  4:0.242684 5:2.820771 6:0.051445 7:8.000000 
1 1:-60.374069 2:4 3:0  4:0.327643 5:2.381304 6:0.053566 7:4.000000 
1 1:-70.615974 2:7 3:0  4:0.237085 5:2.033382 6:0.108612 7:7.000000 
1 1:-47.596207 2:7 3:0  4:0.281473 5:3.375780 6:0.057161 7:7.000000 
1 1:-56.182999 2:9 3:0  4:0.318067 5:3.478932 6:0.058024 7:9.000000 
1 1:-30.333466 2:3 3:0  4:0.134252 5:3.196775 6:0.058215 7:3.000000 
1 1:-65.734543 2:9 3:0  4:0.321886 5:2.771214 6:0.060124 7:9.000000 
1 1:-47.969566 2:8 3:0  4:0.238964 5:2.485533 6:0.051156 7:8.000000 
1 1:-40.260742 2:5 3:0  4:0.158991 5:2.846395 6:0.051082 7:5.000000 
1 1:-50.392868 2:9 3:0  4:0.318067 5:2.657723 6:0.052326 7:9.000000 
1 1:-53.253136 2:4 3:0  4:0.112244 5:2.513621 6:0.051003 7:4.000000 
1 1:-60.560471 2:11 3:0  4:0.450073 5:2.574454 6:0.047830 7:11.000000 
1 1:-42.379612 2:7 3:0  4:0.368006 5:2.797436 6:0.050063 7:7.000000 
1 1:-62.937134 2:9 3:0  4:0.321886 5:2.513844 6:0.043694 7:9.000000 
1 1:-46.928879 2:5 3:0  4:0.141899 5:2.677076 6:0.053521 7:5.000000 
1 1:-55.020653 2:4 3:0  4:0.113865 5:2.739181 6:0.056278 7:4.000000 
1 1:-56.957146 2:5 3:1  4:0.222472 5:2.790997 6:0.051304 7:7.000000 
1 1:-58.679504 2:14 3:0  4:0.451776 5:2.937532 6:0.050909 7:14.000000 
1 1:-58.737312 2:9 3:0  4:0.420090 5:2.714500 6:0.047566 7:9.000000 
1 1:-71.791885 2:11 3:0  4:0.488627 5:2.794325 6:0.097451 7:11.000000 
1 1:-62.545959 2:6 3:0  4:0.227818 5:2.632307 6:0.053433 7:6.000000 
1 1:-59.169281 2:14 3:0  4:0.451776 5:2.407295 6:0.044364 7:14.000000 
1 1:-56.268066 2:5 3:0  4:0.144981 5:2.802234 6:0.053653 7:5.000000 
1 1:-62.179138 2:5 3:0  4:0.285331 5:2.371590 6:0.050374 7:5.000000 
1 1:-70.488579 2:6 3:1  4:0.403416 5:2.663624 6:0.097974 7:9.000000 
1 1:-56.585121 2:5 3:1  4:0.368253 5:2.679510 6:0.051362 7:9.000000 
1 1:-62.584404 2:7 3:0  4:0.209738 5:2.268440 6:0.048501 7:7.000000 
1 1:-58.866753 2:9 3:0  4:0.339668 5:3.130472 6:0.058024 7:9.000000 
1 1:-76.961723 2:7 3:0  4:0.359500 5:2.802791 6:0.148094 7:7.000000 
1 1:-77.164413 2:6 3:0  4:0.255872 5:2.684841 6:0.181696 7:6.000000 
1 1:-64.693977 2:6 3:0  4:0.374106 5:3.126842 6:0.058761 7:6.000000 
1 1:-54.975609 2:4 3:0  4:0.130253 5:2.963149 6:0.052154 7:4.000000 
1 1:-57.983047 2:6 3:0  4:0.255872 5:2.126778 6:0.051434 7:6.000000 
1 1:-64.064743 2:8 3:0  4:0.416401 5:2.713478 6:0.058224 7:8.000000 
1 1:-58.747070 2:6 3:0  4:0.181957 5:2.815391 6:0.051071 7:6.000000 
1 1:-69.334137 2:5 3:1  4:0.311379 5:2.667477 6:0.069211 7:7.000000 
1 1:-34.276688 2:4 3:0  4:0.249942 5:2.392069 6:0.045224 7:4.000000 
1 1:-44.689880 2:4 3:0  4:0.155094 5:3.048748 6:0.053783 7:4.000000 
1 1:-42.202076 2:5 3:1  4:0.310812 5:2.257129 6:0.046515 7:9.000000 
1 1:-64.414345 2:8 3:0  4:0.409109 5:2.994151 6:0.053504 7:8.000000 
1 1:-70.714409 2:6 3:0  4:0.248959 5:2.675689 6:0.096111 7:6.000000 
1 1:-51.438904 2:8 3:0  4:0.384167 5:2.298225 6:0.044971 7:8.000000 
1 1:-48.331215 2:2 3:0  4:0.056766 5:2.653911 6:0.051407 7:2.000000 
1 1:-33.340050 2:9 3:0  4:0.319873 5:2.698844 6:0.054693 7:9.000000 
1 1:-46.304314 2:6 3:0  4:0.211402 5:2.918120 6:0.053358 7:6.000000 
1 1:-69.848808 2:2 3:1  4:0.420524 5:3.089128 6:0.075469 7:10.000000 
1 1:-71.473213 2:2 3:0  4:0.109930 5:3.440106 6:0.118250 7:2.000000 
1 1:-51.746246 2:3 3:1  4:0.353528 5:2.684128 6:0.051377 7:6.000000 
1 1:-66.529236 2:6 3:0  4:0.222173 5:2.607235 6:0.077788 7:6.000000 
1 1:-74.551735 2:7 3:0  4:0.362003 5:3.031238 6:0.135604 7:7.000000 
1 1:-50.362068 2:8 3:0  4:0.311408 5:2.897204 6:0.051224 7:8.000000 
1 1:-46.910118 2:2 3:0  4:0.061877 5:2.502631 6:0.049045 7:2.000000 
1 1:-73.079155 2:4 3:0  4:0.294440 5:2.701049 6:0.105286 7:4.000000 
1 1:-37.941639 2:8 3:0  4:0.258305 5:3.068489 6:0.055600 7:8.000000 
1 1:-70.631012 2:7 3:0  4:0.292317 5:2.730698 6:0.101303 7:7.000000 
1 1:-53.844009 2:6 3:1  4:0.326161 5:2.370868 6:0.053941 7:10.000000 
1 1:-73.122574 2:11 3:0  4:0.450073 5:2.853446 6:0.101761 7:11.000000 
1 1:-62.585640 2:4 3:0  4:0.227887 5:2.913689 6:0.050005 7:4.000000 
1 1:-74.440659 2:11 3:0  4:0.488627 5:3.108549 6:0.137603 7:11.000000 
1 1:-58.768501 2:7 3:1  4:0.324047 5:2.423864 6:0.045406 7:9.000000 
1 1:-63.632088 2:7 3:0  4:0.279721 5:3.291471 6:0.058443 7:7.000000 
1 1:-70.231491 2:7 3:0  4:0.255984 5:2.771041 6:0.111271 7:7.000000 
1 1:-52.545670 2:6 3:0  4:0.224237 5:2.344851 6:0.050525 7:6.000000 
1 1:-62.820793 2:8 3:0  4:0.299457 5:2.549585 6:0.051362 7:8.000000 
1 1:-68.828186 2:5 3:0  4:0.239001 5:2.696857 6:0.071620 7:5.000000 
1 1:-30.394840 2:5 3:1  4:0.222472 5:2.723864 6:0.053055 7:7.000000 
1 1:-39.664986 2:4 3:0  4:0.167928 5:2.431527 6:0.050130 7:4.000000 
1 1:-72.665428 2:5 3:0  4:0.222411 5:2.705507 6:0.091548 7:5.000000 
1 1:-57.338882 2:9 3:0  4:0.321417 5:3.066808 6:0.048848 7:9.000000 
1 1:-40.530884 2:8 3:1  4:0.349896 5:2.503665 6:0.048620 7:11.000000 
1 1:-60.803146 2:4 3:0  4:0.112244 5:2.555064 6:0.047731 7:4.000000 
1 1:-69.917877 2:10 3:0  4:0.379435 5:2.606300 6:0.072880 7:10.000000 
1 1:-57.497276 2:7 3:0  4:0.368006 5:2.617538 6:0.051816 7:7.000000 
1 1:-52.723770 2:7 3:0  4:0.294345 5:2.455977 6:0.049929 7:7.000000 
1 1:-61.556610 2:6 3:0  4:0.218466 5:2.397455 6:0.049664 7:6.000000 
1 1:-38.151062 2:3 3:1  4:0.290326 5:1.846041 6:0.042765 7:7.000000 
1 1:-52.340271 2:6 3:0  4:0.195833 5:2.154814 6:0.048548 7:6.000000 
1 1:-59.046906 2:4 3:1  4:0.312009 5:2.666466 6:0.053095 7:9.000000 
1 1:-67.793465 2:10 3:0  4:0.428607 5:2.540260 6:0.076320 7:10.000000 
1 1:-42.037457 2:3 3:0  4:0.095525 5:2.963478 6:0.054353 7:3.000000 
1 1:-53.471466 2:8 3:0  4:0.308592 5:2.628983 6:0.054091 7:8.000000 
1 1:-76.800629 2:5 3:0  4:0.198530 5:2.566025 6:0.139234 7:5.000000 
1 1:-48.295197 2:7 3:0  4:0.305408 5:2.663778 6:0.047756 7:7.000000 
1 1:-49.906639 2:5 3:0  4:0.196532 5:2.872476 6:0.053403 7:5.000000 
1 1:-72.939766 2:6 3:1  4:0.385139 5:2.668776 6:0.105830 7:8.000000 
1 1:-30.307041 2:3 3:0  4:0.091586 5:3.580955 6:0.053839 7:3.000000 
1 1:-74.954979 2:4 3:1  4:0.293765 5:2.884134 6:0.143163 7:7.000000 
1 1:-76.089767 2:3 3:0  4:0.138260 5:3.152660 6:0.146343 7:3.000000 
1 1:-35.129128 2:5 3:0  4:0.352233 5:2.796161 6:0.056286 7:5.000000 
